0.000000000000000000e+00,4.100620150566101074e-01,-1.301923632621765137e+00,-1.127804368734359741e-01,6.226304173469543457e-01,-1.697043180465698242e+00,-3.892312645912170410e-01,5.937466025352478027e-01,1.452912807464599609e+00,4.664981365203857422e-01,-2.783120274543762207e-01,4.214737415313720703e-01,7.591908574104309082e-01,1.598440647125244141e+00,1.660296916961669922e+00,3.993726968765258789e-01,1.235266685485839844e+00,2.768425941467285156e-01,1.057190001010894775e-01
0.000000000000000000e+00,9.499728083610534668e-01,8.662280440330505371e-01,-8.326779007911682129e-01,7.025467753410339355e-01,-4.938016235828399658e-01,1.492406487464904785e+00,1.003929734230041504e+00,6.392022967338562012e-01,1.506876826286315918e+00,-6.918058991432189941e-01,9.327455163002014160e-01,1.182722806930541992e+00,1.125217437744140625e+00,1.766747236251831055e+00,9.728769063949584961e-01,1.492798447608947754e+00,1.535245299339294434e+00,2.850919961929321289e-01
0.000000000000000000e+00,3.120656013488769531e-01,1.331367492675781250e-01,2.515034675598144531e-01,4.446258246898651123e-01,1.778603076934814453e+00,1.101614236831665039e+00,8.418714404106140137e-01,-1.547610878944396973e+00,1.257580876350402832e+00,-2.610291838645935059e-01,4.641430377960205078e-01,6.768776178359985352e-01,1.294120073318481445e+00,1.231001853942871094e+00,5.207567214965820312e-01,1.014592885971069336e+00,1.233712553977966309e+00,2.216030061244964600e-01
0.000000000000000000e+00,6.379542946815490723e-01,-5.572941899299621582e-01,-1.160480141639709473e+00,8.029001355171203613e-01,3.795898556709289551e-01,1.015548706054687500e+00,7.561594843864440918e-01,1.354184597730636597e-01,1.135088682174682617e+00,-4.429430663585662842e-01,6.757267117500305176e-01,8.677948713302612305e-01,1.139620423316955566e+00,1.360035061836242676e+00,7.188321352005004883e-01,1.068106532096862793e+00,1.564240455627441406e+00,1.678889989852905273e-01
0.000000000000000000e+00,4.485929608345031738e-01,-1.145059585571289062e+00,-1.904469430446624756e-01,6.007297039031982422e-01,5.842799544334411621e-01,-9.277515411376953125e-01,4.644324779510498047e-01,7.462073117494583130e-02,3.143922388553619385e-01,5.501363277435302734e-01,6.653059720993041992e-01,3.786077797412872314e-01,5.049915909767150879e-01,4.651814699172973633e-01,5.984641313552856445e-01,4.900511205196380615e-01,6.882420778274536133e-01,7.132449746131896973e-02
0.000000000000000000e+00,1.202254652976989746e+00,1.377166867256164551e+00,1.716720938682556152e+00,1.774800300598144531e+00,-9.833832383155822754e-01,-1.764271706342697144e-01,1.240430250763893127e-01,-5.886517167091369629e-01,1.281246840953826904e-01,3.736197054386138916e-01,2.571600198745727539e+00,4.055181145668029785e-01,1.399339288473129272e-01,0.000000000000000000e+00,2.575715303421020508e+00,2.597656250000000000e-01,3.479416370391845703e-01,1.085999980568885803e-02
1.000000000000000000e+00,7.190798521041870117e-01,-7.205978035926818848e-01,-1.624738812446594238e+00,4.400249421596527100e-01,4.450540542602539062e-01,-6.528432369232177734e-01,8.204038739204406738e-01,5.487737655639648438e-01,1.231527447700500488e+00,-4.373956024646759033e-01,6.170510053634643555e-01,9.220223426818847656e-01,1.325978875160217285e+00,1.587294936180114746e+00,6.454561948776245117e-01,1.260853290557861328e+00,1.070219397544860840e+00,3.396939933300018311e-01
1.000000000000000000e+00,9.094456434249877930e-01,1.199436560273170471e-01,1.300581932067871094e+00,1.262475132942199707e+00,-3.395049273967742920e-01,-8.308098316192626953e-01,1.036692142486572266e+00,-1.478206992149353027e+00,1.442008137702941895e+00,1.318574190139770508e+00,9.015505313873291016e-01,8.418810367584228516e-01,8.286592960357666016e-01,0.000000000000000000e+00,8.595576882362365723e-01,4.463849067687988281e-01,1.381033778190612793e+00,5.419589951634407043e-02
0.000000000000000000e+00,7.140473723411560059e-01,-1.352184891700744629e+00,5.863440632820129395e-01,6.410853266716003418e-01,5.081481337547302246e-01,-1.633141756057739258e+00,6.930622458457946777e-01,-5.351773500442504883e-01,1.040371894836425781e+00,-2.805472612380981445e-01,9.354894161224365234e-01,8.301442265510559082e-01,7.874647378921508789e-01,1.355281591415405273e+00,9.536956548690795898e-01,1.089866280555725098e+00,1.089193105697631836e+00,8.333099633455276489e-02
1.000000000000000000e+00,9.271363615989685059e-01,-1.416851162910461426e+00,1.556133151054382324e+00,1.265097975730895996e+00,-1.098082542419433594e+00,-8.664582967758178711e-01,1.064178824424743652e+00,3.091686069965362549e-01,1.597463607788085938e+00,-7.504150867462158203e-01,8.915939927101135254e-01,1.340340018272399902e+00,1.334021210670471191e+00,2.518154382705688477e+00,9.253299832344055176e-01,1.878799319267272949e+00,1.410940766334533691e+00,1.138859987258911133e-01
